customerID,SeniorCitizen,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
9732-KPKBW,0,-1.1214617749089537,Yes,No,DSL,Yes,No,No,Yes,No,No,Yes,-0.48561096945836074,-0.9146878153646697,Yes,True,False,False,False,False,False,True,False
7931-PXHFC,0,0.41916284056439723,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Yes,-0.19582710144444077,0.1337577405752376,Yes,True,False,False,True,False,False,False,True
0866-QLSIR,0,0.2526088280807917,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Yes,-0.12294732625531084,0.012524744005355816,Yes,False,False,False,True,False,False,False,True
5644-PDMZC,1,-1.0798232717880525,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,No,0.7481395105290478,-0.8656797011715076,Yes,False,False,False,False,False,False,True,False
3428-XZMAZ,0,-1.1214617749089537,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,0.04884071526192288,-0.9076703819980989,Yes,True,False,False,False,False,False,True,False
0886-QGENL,1,-0.03886069376551795,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,1.155919205039654,0.31586924998757804,Yes,False,True,False,False,False,False,True,False
0867-MKZVY,0,-0.3303302156118276,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,No,0.501736461080086,-0.21367356269372062,Yes,False,True,False,False,False,False,True,False
2446-PLQVO,0,-1.1214617749089537,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,0.08181013737129114,-0.9072374883813299,Yes,True,False,False,False,False,False,True,False
6689-KXGBO,0,-1.1214617749089537,Yes,No,DSL,No,Yes,No,No,No,No,No,-0.603606795955047,-0.9162371188352113,Yes,False,False,False,False,False,False,True,False
0295-PPHDO,0,-1.1214617749089537,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,0.9546322068982485,-0.8957771994742352,Yes,True,False,False,False,False,False,True,False
0235-KGSLC,0,-1.1214617749089537,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Yes,0.61105612386378,-0.9002884066384594,Yes,False,False,False,False,False,True,False,False
4760-XOHVN,0,-1.1214617749089537,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6829215618512046,-0.9304086888157538,Yes,False,True,True,False,False,False,False,True
7016-BPGEU,0,0.04441631247628481,No,No phone service,DSL,No,No,No,No,No,No,Yes,-1.486840261937594,-0.6144419163235306,Yes,False,False,False,False,False,True,False,False
0265-EDXBD,1,0.16933182183898896,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,0.24145154969033727,0.1103131336460121,Yes,True,True,False,False,False,False,True,False
8650-RHRKE,0,-0.9965462655462497,No,No phone service,DSL,No,No,Yes,No,No,No,Yes,-1.3289340823611466,-0.8852738332989457,Yes,True,False,False,False,False,False,True,False
2011-TRQYE,0,-0.41360722185363036,No,No phone service,DSL,No,Yes,Yes,No,No,No,Yes,-1.1953211611810755,-0.6658651212207723,Yes,True,False,False,False,False,True,False,False
6825-UYPFK,0,-0.20541470624912347,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,0.2657448080867134,-0.1379171797591488,Yes,False,False,False,False,False,False,False,False
3313-QKNKB,0,1.293571406103326,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,No,0.61105612386378,1.37768894029819,Yes,True,True,False,True,False,False,True,False
8182-PNAGI,0,-0.6634382405790387,Yes,No,DSL,No,No,No,Yes,No,No,No,-0.6140181924106368,-0.6687131055416209,Yes,True,False,False,False,False,False,False,False
5624-BQSSA,0,-1.1214617749089537,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6308645795732548,-0.9297251725787501,Yes,False,False,False,False,False,False,False,True
7379-POKDZ,0,-1.038184768667151,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,0.08181013737129114,-0.8441033719567589,Yes,True,True,False,False,False,False,True,False
3685-YLCMQ,0,1.2519329029824249,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,1.2739150315363403,1.8948601090897232,Yes,True,False,False,True,False,False,True,False
6437-UKHMV,0,-0.8716307561835456,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,0.4080338929797763,-0.6722218222249063,Yes,False,False,False,False,False,False,True,False
9025-AOMKI,0,-0.9132692593044469,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,0.8886933626795119,-0.6948462096697272,Yes,False,False,False,False,False,False,False,False
9600-NAXZN,0,0.6273553561689041,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,1.161124903267449,1.1240360647461336,Yes,True,False,False,False,False,False,True,False
5130-IEKQT,1,-0.12213770000732072,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,No,1.3190310828438967,0.27066604284706974,Yes,True,False,False,False,False,False,False,True
8931-GJJIQ,0,-0.7883537499417428,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,0.5329706504468554,-0.5732258872322102,Yes,False,False,False,False,False,False,True,False
8627-EHGIP,0,0.6689938592898055,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Yes,-0.48561096945836074,0.14314469689675444,Yes,True,False,False,True,False,False,False,True
7683-CBDKJ,0,-0.5801612343372359,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Yes,-0.08650743866074613,-0.5120284001458163,Yes,True,True,True,False,False,False,True,False
0836-SEYLU,0,-0.7883537499417428,No,No phone service,DSL,No,No,No,Yes,Yes,No,No,-0.9471828789895151,-0.7893765052473328,Yes,True,True,False,False,False,False,False,True
1612-EOHDH,0,-1.1214617749089537,Yes,No,DSL,No,No,No,No,No,No,No,-0.791011932155666,-0.9186977772884245,Yes,False,False,False,False,False,False,True,False
0867-MKZVY,0,-0.3303302156118276,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,No,0.501736461080086,-0.21367356269372062,Yes,False,True,False,False,False,False,True,False
3049-SOLAY,0,-1.038184768667151,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,0.9459560431852568,-0.8058264626845543,Yes,False,True,False,False,False,False,True,False
0397-GZBBC,1,1.293571406103326,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,0.8991047591351018,1.6010164788018513,Yes,True,True,False,False,False,False,False,False
9921-ZVRHG,0,-0.5801612343372359,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Yes,0.4340623841187512,-0.4507853453102887,Yes,False,False,False,False,False,False,True,False
7538-GWHML,0,-1.0798232717880525,Yes,No,Fiber optic,No,No,No,No,No,No,No,0.05925211171751322,-0.8731300281548474,Yes,False,False,False,False,False,False,True,False
7774-OJSXI,0,0.12769331871808756,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,1.2322694457139804,0.4580406272843384,Yes,True,False,False,True,False,False,True,False
4432-ADRLB,0,-1.0798232717880525,Yes,No,DSL,No,No,No,No,No,No,No,-0.8083642595816493,-0.9051413719211853,Yes,True,False,False,False,False,False,False,True
7587-RZNME,0,-1.038184768667151,Yes,No,DSL,No,No,No,No,No,No,Yes,-0.8552155436318041,-0.8829270942185665,Yes,True,False,False,False,False,False,True,False
1450-SKCVI,0,1.168655896740622,Yes,No,Fiber optic,No,Yes,No,No,No,No,Yes,0.20501166209577207,0.9257480043913732,Yes,False,False,False,False,False,False,True,False
8098-LLAZX,1,-0.9965462655462497,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,0.9546322068982485,-0.7587777617041359,Yes,False,False,False,False,False,False,True,False
8640-SDGKB,0,-0.9965462655462497,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Yes,0.22409922226435403,-0.8027050718689042,Yes,True,False,False,False,False,False,True,False
4078-SAYYN,0,-0.70507674369994,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1.1385668776136708,-0.42446997018564797,Yes,False,False,False,False,False,False,True,False
2514-GINMM,0,-1.1214617749089537,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,0.40109296200938294,-0.9030452554610408,Yes,True,False,False,False,False,False,True,False
8610-WFCJF,0,0.8771863748943124,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,0.9598379051260432,1.240461663782423,Yes,False,True,True,False,False,False,True,False
4631-OACRM,1,-0.5385227312163345,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes,0.39762249652418646,-0.41246286828895046,Yes,True,False,False,False,False,False,True,False
8257-RZAHR,0,-0.5801612343372359,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Yes,-0.11253592979972099,-0.5104790966752746,Yes,False,True,False,False,False,False,False,False
7295-JOMMD,0,-0.9965462655462497,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,1.0465995422559593,-0.7586866262058688,Yes,False,False,True,False,False,False,False,False
3521-SYVOR,0,0.37752433744349584,Yes,No,DSL,No,No,No,No,Yes,Yes,Yes,-0.11080069705712277,0.12938323665841403,Yes,False,False,False,False,False,False,True,False
8884-ADFVN,1,-0.8716307561835456,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1.1802124634360307,-0.6199100462195599,Yes,True,True,False,False,False,False,True,False
7743-EXURX,0,-0.8299922530626441,Yes,No,DSL,No,No,Yes,No,No,No,Yes,-0.5862544685290637,-0.7501426732433231,Yes,True,True,True,False,False,False,True,False
9250-WYPLL,0,-0.9549077624253482,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,0.2640095753441152,-0.7507806217311931,Yes,False,False,False,False,False,False,True,False
9191-MYQKX,0,-0.8716307561835456,Yes,No,Fiber optic,No,No,Yes,No,No,No,Yes,0.2501277134033289,-0.7128454705774901,Yes,False,True,False,False,False,False,False,False
4094-NSEDU,1,-0.28869171249092623,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,0.9129866210758886,-0.039878167498257774,Yes,False,False,False,False,False,False,True,False
4211-MMAZN,0,-1.1214617749089537,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6551578379696315,-0.9300441468226852,Yes,True,False,False,False,False,False,False,True
5275-SQEIZ,0,-1.1214617749089537,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes,0.4479442460595375,-0.9024300908477375,Yes,True,False,False,False,False,False,False,True
7270-BDIOA,0,-0.24705320937002484,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Yes,0.7654918379550311,-0.0307418337969756,Yes,False,False,False,False,False,False,True,False
4081-DYXAV,0,-0.37196871873272896,No,No phone service,DSL,No,No,No,No,Yes,Yes,Yes,-0.8014233286112559,-0.532100993639157,Yes,False,False,False,True,False,True,False,False
2391-SOORI,0,-0.9965462655462497,Yes,No,DSL,Yes,No,No,No,No,No,No,-0.6452523817774066,-0.8391820550503325,Yes,True,False,True,False,False,False,True,False
1450-SKCVI,0,1.168655896740622,Yes,No,Fiber optic,No,Yes,No,No,No,No,Yes,0.20501166209577207,0.9257480043913732,Yes,False,False,False,False,False,False,True,False
5442-XSDCW,0,-0.70507674369994,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,0.40109296200938294,-0.5435157147971179,Yes,True,True,True,False,False,False,False,False
2027-FECZV,0,-0.6634382405790387,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,1.3450595739828715,-0.367897609636312,Yes,True,False,False,False,False,False,True,False
8861-HGGKB,0,-0.7467152468208414,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,No,0.6422903132305501,-0.5606719723459097,Yes,False,False,False,False,False,False,True,False
4844-JJWUY,1,-1.1214617749089537,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Yes,0.6266732185471651,-0.9000833517673583,Yes,False,False,False,False,False,False,True,False
4585-HETAI,0,-0.9965462655462497,Yes,No,Fiber optic,No,No,Yes,No,No,No,Yes,0.20154119661057562,-0.790971376467008,Yes,False,True,True,False,False,False,True,False
4690-LLKUA,1,-0.45524572497453175,Yes,No,DSL,No,No,No,No,No,No,Yes,-0.7944823976408627,-0.58812654119889,Yes,True,False,False,False,False,False,True,False
8919-FYFQZ,1,0.6689938592898055,No,No phone service,DSL,No,Yes,No,No,No,No,Yes,-1.30464082396477,-0.31968693105298757,Yes,True,True,False,False,False,False,True,False
1725-IQNIY,0,1.0853788904988193,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,1.450908771281369,1.8450089915375893,Yes,True,True,False,False,True,False,False,False
2260-USTRB,1,-1.0798232717880525,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,0.07833967188609468,-0.886435810901852,Yes,False,False,False,False,False,False,False,False
8650-RHRKE,0,-0.9965462655462497,No,No phone service,DSL,No,No,Yes,No,No,No,Yes,-1.3289340823611466,-0.8852738332989457,Yes,True,False,False,False,False,False,True,False
9378-FXTIZ,0,1.0853788904988193,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Yes,0.07660443914349646,0.7538664546595206,Yes,False,True,False,True,False,True,False,False
8496-EJAUI,0,-0.37196871873272896,Yes,No,Fiber optic,No,Yes,No,No,No,No,Yes,0.20501166209577207,-0.29015902961442963,Yes,True,False,False,False,False,True,False,False
2079-FBMZK,0,-0.9132692593044469,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,0.04537024977672643,-0.7486161536473481,Yes,False,False,False,False,False,False,False,True
9210-IAHGH,0,-0.8716307561835456,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Yes,0.09742723205467615,-0.7338522029280693,Yes,False,False,False,False,False,True,False,False
1792-UXAFY,1,-0.45524572497453175,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Yes,0.7359928813308597,-0.2571679792417198,Yes,False,False,False,False,False,False,True,False
1591-NFNLQ,0,0.9604633811361152,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,No,0.4184452894353662,0.993871789346071,Yes,True,False,False,False,False,True,False,False
2034-CGRHZ,1,-0.16377620312822208,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,1.2149171182879972,0.19841837659578326,Yes,True,False,False,False,False,True,False,False
8601-QACRS,0,-0.9549077624253482,Yes,Yes,DSL,No,No,No,No,No,No,Yes,-0.6018715632124485,-0.8253750270628587,Yes,False,False,False,False,False,False,False,True
3685-YLCMQ,0,1.2519329029824249,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,1.2739150315363403,1.8948601090897232,Yes,True,False,False,True,False,False,True,False
5378-IKEEG,0,-1.1214617749089537,No,No phone service,DSL,No,No,No,No,Yes,No,Yes,-1.117235687764151,-0.9229811457069808,Yes,False,False,False,False,False,False,True,False
0022-TCJCI,1,0.7106323624107068,Yes,No,DSL,Yes,No,Yes,No,No,Yes,No,-0.18194523950365396,0.33275210104156844,Yes,True,False,False,True,False,True,False,False
2983-ZANRP,0,-1.0798232717880525,Yes,No,Fiber optic,No,Yes,No,No,No,No,Yes,0.19460026564018224,-0.8730161087820135,Yes,False,True,True,False,False,False,False,False
8878-HMWBV,0,-1.038184768667151,Yes,No,DSL,No,No,Yes,No,No,No,Yes,-0.6521933127478,-0.8622393361119226,Yes,True,False,False,False,False,False,True,False
0761-AETCS,0,-1.1214617749089537,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6881272600789998,-0.9304770404394542,Yes,False,False,False,False,False,False,True,False
2082-CEFLT,0,-1.1214617749089537,Yes,No,DSL,No,No,No,No,No,No,Yes,-0.775394837472281,-0.9184927224173234,Yes,True,False,False,False,False,False,True,False
2951-QOQTK,0,-0.9965462655462497,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,No,0.44620901331693924,-0.7877816340276577,Yes,True,False,True,False,False,True,False,False
6034-ZRYCV,0,1.834871946675044,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Yes,-0.4769348057453691,0.8549357222377943,Yes,False,True,False,False,True,False,True,False
4013-TLDHQ,0,-0.37196871873272896,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Yes,0.3577121434444248,-0.25987926031516767,Yes,True,False,False,False,False,False,True,False
2484-DGXPZ,0,0.12769331871808756,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,-1.679451096366008,-0.6390029331065287,Yes,False,True,True,False,False,False,False,True
0378-TOVMS,0,-1.038184768667151,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,No,0.6197322875767717,-0.8152362028806378,Yes,False,False,False,False,False,False,True,False
6390-DSAZX,0,-1.1214617749089537,Yes,No,Fiber optic,Yes,No,No,No,No,No,Yes,0.19633549838278044,-0.9057337526599218,Yes,False,False,True,False,False,False,False,True
4351-QLCSU,0,-1.1214617749089537,Yes,No,DSL,No,No,No,No,Yes,No,Yes,-0.449171081863796,-0.9142093539987671,Yes,False,False,False,False,False,True,False,False
8901-HJXTF,0,-0.6634382405790387,No,No phone service,DSL,No,Yes,No,No,No,No,No,-1.3445511770445313,-0.7984217034503479,Yes,False,True,True,False,False,False,False,True
4154-AQUGT,1,-0.6217997374581372,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Yes,0.7325224158456628,-0.4064251415287515,Yes,True,True,False,False,False,False,False,False
4190-MFLUW,0,-0.7467152468208414,Yes,No,DSL,No,No,Yes,Yes,No,No,No,-0.4422301508934026,-0.6985144134749803,Yes,False,True,True,False,False,True,False,False
3422-LYEPQ,0,-1.1214617749089537,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,0.10610339576766778,-0.9069185141373948,Yes,True,True,True,False,False,False,True,False
1866-RZZQS,1,0.5440783499271014,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1.0570109387115498,0.9689917983191378,Yes,True,False,False,False,False,False,True,False
4749-VFKVB,0,-1.1214617749089537,Yes,Yes,DSL,No,No,No,No,No,No,Yes,-0.6192238906384318,-0.9164421737063124,Yes,False,False,False,False,False,False,False,True
3512-IZIKN,0,1.7515949404332414,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,No,-0.0917131368885413,1.2296393233631984,Yes,False,True,False,False,True,True,False,False
8816-VXNZD,0,-1.1214617749089537,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,0.2483924806607302,-0.9050502364229182,Yes,False,False,False,False,False,False,True,False
8651-ENBZX,1,1.3352099092242276,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,1.3207663155864948,1.9959293766679966,Yes,False,False,False,True,False,False,True,False
9681-OXGVC,0,-0.9549077624253482,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1.129890713900679,-0.7050533854756486,Yes,False,False,False,False,False,False,True,False
5143-WMWOG,0,-1.1214617749089537,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6655692344252213,-0.9301808500700859,Yes,True,False,False,False,False,False,True,False
5644-PDMZC,1,-1.0798232717880525,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,No,0.7481395105290478,-0.8656797011715076,Yes,False,False,False,False,False,False,True,False
0587-DMGBH,0,-0.8299922530626441,Yes,No,DSL,Yes,No,No,No,No,No,Yes,-0.6279000543514234,-0.7726987090644437,Yes,False,False,False,False,False,False,True,False
0345-HKJVM,0,-0.9132692593044469,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,No,0.7411985795586544,-0.6760722970266936,Yes,False,False,False,False,False,False,True,False
0515-YPMCW,0,-1.1214617749089537,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,0.08701583559908631,-0.9071691367576294,Yes,True,False,True,False,False,False,False,True
3296-SILRA,1,-1.1214617749089537,Yes,No,Fiber optic,No,Yes,No,No,No,No,Yes,0.293508531968287,-0.9044578556841816,Yes,False,True,False,False,False,False,False,True
2632-UCGVD,1,1.5850409279496358,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,1.1142736192172942,2.1920985366880457,Yes,True,True,False,False,False,True,False,False
8740-CRYFY,0,-1.1214617749089537,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,0.38200540184080145,-0.9032958780812754,Yes,True,False,False,False,False,False,True,False
4895-TMWIR,1,-0.70507674369994,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6655692344252213,-0.8414148747578778,Yes,True,True,False,False,False,False,False,True
4139-SUGLD,0,0.12769331871808756,No,No phone service,DSL,Yes,No,No,Yes,No,No,No,-1.1293823169623392,-0.44827911910794194,Yes,True,True,True,False,False,False,False,False
4541-RMRLG,0,-0.8716307561835456,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.689862492821598,-0.8880990337452276,Yes,True,False,False,False,False,False,True,False
4592-IWTJI,0,-1.038184768667151,No,No phone service,DSL,Yes,No,No,No,No,No,No,-1.327198849618548,-0.8974859900667443,Yes,False,True,True,False,False,True,False,False
7055-VKGDA,0,1.0853788904988193,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,1.299943522675315,1.6322987385820518,Yes,True,False,False,True,False,True,False,False
4021-RQSNY,1,0.04441631247628481,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1.060481404196746,0.42965191957412,Yes,True,True,False,False,False,False,True,False
9763-PDTKK,0,-0.9965462655462497,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Yes,0.9181923193036838,-0.7628332913770243,Yes,False,False,False,False,False,False,False,False
